Loadlevel,Pdg,DG position,PLoss
0.500000,1049.891304,12,28.267481
0.500000,1130.652174,12,31.170441
0.500000,1211.413043,12,34.625278
0.500000,1292.173913,12,38.620119
0.500000,1372.934783,12,43.143514
0.500000,1453.695652,12,48.184409
0.500000,1534.456522,12,53.732132
0.500000,1615.217391,12,59.776371
0.500000,1695.978261,12,66.307159
0.500000,1776.739130,12,73.314861
0.500000,1857.500000,12,80.790151
0.500000,1938.260870,12,88.724006
0.500000,2019.021739,12,97.107690
0.500000,2099.782609,12,105.932738
0.500000,2180.543478,12,115.190950
0.500000,2261.304348,12,124.874375
0.500000,2342.065217,12,134.975303
0.500000,2422.826087,12,145.486253
0.500000,2503.586957,12,156.399966
0.500000,2584.347826,12,167.709395
0.500000,2665.108696,12,179.407695
0.500000,2745.869565,12,191.488216
0.500000,2826.630435,12,203.944495
0.500000,2907.391304,12,216.770251
0.500000,2988.152174,12,229.959375
0.500000,3068.913043,12,243.505923
0.500000,3149.673913,12,257.404113
0.500000,3230.434783,12,271.648317
0.500000,80.760870,13,41.084050
0.500000,161.521739,13,36.055327
0.500000,242.282609,13,31.952570
0.500000,323.043478,13,28.745517
0.500000,403.804348,13,26.405518
0.500000,484.565217,13,24.905417
0.500000,565.326087,13,24.219449
0.500000,646.086957,13,24.323138
0.500000,726.847826,13,25.193212
0.500000,807.608696,13,26.807518
0.500000,888.369565,13,29.144952
0.500000,969.130435,13,32.185388
0.500000,1049.891304,13,35.909616
0.500000,1130.652174,13,40.299287
0.500000,1211.413043,13,45.336855
0.500000,1292.173913,13,51.005536
0.500000,1372.934783,13,57.289256
0.500000,1453.695652,13,64.172611
0.500000,1534.456522,13,71.640832
0.500000,1615.217391,13,79.679744
0.500000,1695.978261,13,88.275738
0.500000,1776.739130,13,97.415735
0.500000,1857.500000,13,107.087162
0.500000,1938.260870,13,117.277922
0.500000,2019.021739,13,127.976370
0.500000,2099.782609,13,139.171291
0.500000,2180.543478,13,150.851875
0.500000,2261.304348,13,163.007700
0.500000,2342.065217,13,175.628711
0.500000,2422.826087,13,188.705204
0.500000,2503.586957,13,202.227807
0.500000,2584.347826,13,216.187463
0.500000,2665.108696,13,230.575422
0.500000,2745.869565,13,245.383217
0.500000,2826.630435,13,260.602661
0.500000,2907.391304,13,276.225826
0.500000,2988.152174,13,292.245038
0.500000,3068.913043,13,308.652863
0.500000,3149.673913,13,325.442093
0.500000,3230.434783,13,342.605746
0.500000,80.760870,14,40.961473
0.500000,161.521739,14,35.885748
0.500000,242.282609,14,31.805831
0.500000,323.043478,14,28.686221
0.500000,403.804348,14,26.493483
0.500000,484.565217,14,25.196075
0.500000,565.326087,14,24.764210
0.500000,646.086957,14,25.169714
0.500000,726.847826,14,26.385913
0.500000,807.608696,14,28.387519
0.500000,888.369565,14,31.150535
0.500000,969.130435,14,34.652160
0.500000,1049.891304,14,38.870711
0.500000,1130.652174,14,43.785546
0.500000,1211.413043,14,49.376997
0.500000,1292.173913,14,55.626305
0.500000,1372.934783,14,62.515562
0.500000,1453.695652,14,70.027659
0.500000,1534.456522,14,78.146238
0.500000,1615.217391,14,86.855645
0.500000,1695.978261,14,96.140887
0.500000,1776.739130,14,105.987599
0.500000,1857.500000,14,116.381999
0.500000,1938.260870,14,127.310865
0.500000,2019.021739,14,138.761497
0.500000,2099.782609,14,150.721691
0.500000,2180.543478,14,163.179713
0.500000,2261.304348,14,176.124270
0.500000,2342.065217,14,189.544495
0.500000,2422.826087,14,203.429916
0.500000,2503.586957,14,217.770441
0.500000,2584.347826,14,232.556341
0.500000,2665.108696,14,247.778226
0.500000,2745.869565,14,263.427032
0.500000,2826.630435,14,279.494008
0.500000,2907.391304,14,295.970695
0.500000,2988.152174,14,312.848919
0.500000,3068.913043,14,330.120772
0.500000,3149.673913,14,347.778603
0.500000,3230.434783,14,365.815009
0.500000,80.760870,15,40.887621
0.500000,161.521739,15,35.816610
0.500000,242.282609,15,31.813985
0.500000,323.043478,15,28.838811
0.500000,403.804348,15,26.852704
0.500000,484.565217,15,25.819614
0.500000,565.326087,15,25.705630
0.500000,646.086957,15,26.478808
0.500000,726.847826,15,28.109014
0.500000,807.608696,15,30.567784
0.500000,888.369565,15,33.828196
0.500000,969.130435,15,37.864757
0.500000,1049.891304,15,42.653299
0.500000,1130.652174,15,48.170883
0.500000,1211.413043,15,54.395715
0.500000,1292.173913,15,61.307066
0.500000,1372.934783,15,68.885204
0.500000,1453.695652,15,77.111322
0.500000,1534.456522,15,85.967484
0.500000,1615.217391,15,95.436566
0.500000,1695.978261,15,105.502210
0.500000,1776.739130,15,116.148770
0.500000,1857.500000,15,127.361275
0.500000,1938.260870,15,139.125387
0.500000,2019.021739,15,151.427365
0.500000,2099.782609,15,164.254028
0.500000,2180.543478,15,177.592727
0.500000,2261.304348,15,191.431315
0.500000,2342.065217,15,205.758115
0.500000,2422.826087,15,220.561902
0.500000,2503.586957,15,235.831874
0.500000,2584.347826,15,251.557631
0.500000,2665.108696,15,267.729155
0.500000,2745.869565,15,284.336790
0.500000,2826.630435,15,301.371226
0.500000,2907.391304,15,318.823477
0.500000,2988.152174,15,336.684871
0.500000,3068.913043,15,354.947033
0.500000,3149.673913,15,373.601868
0.500000,3230.434783,15,392.641552
0.500000,80.760870,16,40.823513
0.500000,161.521739,16,35.785752
0.500000,242.282609,16,31.905963
0.500000,323.043478,16,29.136203
0.500000,403.804348,16,27.431749
0.500000,484.565217,16,26.750805
0.500000,565.326087,16,27.054241
0.500000,646.086957,16,28.305358
0.500000,726.847826,16,30.469687
0.500000,807.608696,16,33.514798
0.500000,888.369565,16,37.410140
0.500000,969.130435,16,42.126887
0.500000,1049.891304,16,47.637810
0.500000,1130.652174,16,53.917151
0.500000,1211.413043,16,60.940520
0.500000,1292.173913,16,68.684786
0.500000,1372.934783,16,77.128000
0.500000,1453.695652,16,86.249300
0.500000,1534.456522,16,96.028847
0.500000,1615.217391,16,106.447749
0.500000,1695.978261,16,117.488005
0.500000,1776.739130,16,129.132441
0.500000,1857.500000,16,141.364662
0.500000,1938.260870,16,154.169004
0.500000,2019.021739,16,167.530485
0.500000,2099.782609,16,181.434768
0.500000,2180.543478,16,195.868120
0.500000,2261.304348,16,210.817381
0.500000,2342.065217,16,226.269926
0.500000,2422.826087,16,242.213638
0.500000,2503.586957,16,258.636881
0.500000,2584.347826,16,275.528469
0.500000,2665.108696,16,292.877648
0.500000,2745.869565,16,310.674068
0.500000,2826.630435,16,328.907765
0.500000,2907.391304,16,347.569140
0.500000,2988.152174,16,366.648940
0.500000,3068.913043,16,386.138244
0.500000,3149.673913,16,406.028441
0.500000,3230.434783,16,426.311220
0.500000,80.760870,17,40.766107
0.500000,161.521739,17,35.838463
0.500000,242.282609,17,32.219650
0.500000,323.043478,17,29.846958
0.500000,403.804348,17,28.662541
0.500000,484.565217,17,28.612905
0.500000,565.326087,17,29.648464
0.500000,646.086957,17,31.723147
0.500000,726.847826,17,34.794065
0.500000,807.608696,17,38.821208
0.500000,888.369565,17,43.767181
0.500000,969.130435,17,49.596971
0.500000,1049.891304,17,56.277743
0.500000,1130.652174,17,63.778650
0.500000,1211.413043,17,72.070673
0.500000,1292.173913,17,81.126469
0.500000,1372.934783,17,90.920241
0.500000,1453.695652,17,101.427616
0.500000,1534.456522,17,112.625541
0.500000,1615.217391,17,124.492182
0.500000,1695.978261,17,137.006835
0.500000,1776.739130,17,150.149849
0.500000,1857.500000,17,163.902549
0.500000,1938.260870,17,178.247173
0.500000,2019.021739,17,193.166807
0.500000,2099.782609,17,208.645332
0.500000,2180.543478,17,224.667372
0.500000,2261.304348,17,241.218245
0.500000,2342.065217,17,258.283924
0.500000,2422.826087,17,275.850992
0.500000,2503.586957,17,293.906609
0.500000,2584.347826,17,312.438478
0.500000,2665.108696,17,331.434810
0.500000,2745.869565,17,350.884297
0.500000,2826.630435,17,370.776087
0.500000,2907.391304,17,391.099755
0.500000,2988.152174,17,411.845282
0.500000,3068.913043,17,433.003033
0.500000,3149.673913,17,454.563738
0.500000,3230.434783,17,476.518468
0.500000,80.760870,18,40.764799
0.500000,161.521739,18,35.927353
0.500000,242.282609,18,32.481153
0.500000,323.043478,18,30.355498
0.500000,403.804348,18,29.485496
0.500000,484.565217,18,29.811409
0.500000,565.326087,18,31.278106
0.500000,646.086957,18,33.834573
0.500000,726.847826,18,37.433499
0.500000,807.608696,18,42.030909
0.500000,888.369565,18,47.585845
0.500000,969.130435,18,54.060082
0.500000,1049.891304,18,61.417879
0.500000,1130.652174,18,69.625762
0.500000,1211.413043,18,78.652323
0.500000,1292.173913,18,88.468049
0.500000,1372.934783,18,99.045167
0.500000,1453.695652,18,110.357497
0.500000,1534.456522,18,122.380336
0.500000,1615.217391,18,135.090335
0.500000,1695.978261,18,148.465406
0.500000,1776.739130,18,162.484619
0.500000,1857.500000,18,177.128129
0.500000,1938.260870,18,192.377091
0.500000,2019.021739,18,208.213592
0.500000,2099.782609,18,224.620594
0.500000,2180.543478,18,241.581866
0.500000,2261.304348,18,259.081939
0.500000,2342.065217,18,277.106052
0.500000,2422.826087,18,295.640110
0.500000,2503.586957,18,314.670642
0.500000,2584.347826,18,334.184763
0.500000,2665.108696,18,354.170138
0.500000,2745.869565,18,374.614952
0.500000,2826.630435,18,395.507877
0.500000,2907.391304,18,416.838047
0.500000,2988.152174,18,438.595028
0.500000,3068.913043,18,460.768801
0.500000,3149.673913,18,483.349731
0.500000,3230.434783,18,506.328554
0.500000,80.760870,19,46.795502
0.500000,161.521739,19,46.549331
0.500000,242.282609,19,46.332201
0.500000,323.043478,19,46.144079
0.500000,403.804348,19,45.984931
0.500000,484.565217,19,45.854724
0.500000,565.326087,19,45.753423
0.500000,646.086957,19,45.680996
0.500000,726.847826,19,45.637410
0.500000,807.608696,19,45.622630
0.500000,888.369565,19,45.636625
0.500000,969.130435,19,45.679360
0.500000,1049.891304,19,45.750803
0.500000,1130.652174,19,45.850921
0.500000,1211.413043,19,45.979681
0.500000,1292.173913,19,46.137049
0.500000,1372.934783,19,46.322994
0.500000,1453.695652,19,46.537482
0.500000,1534.456522,19,46.780481
0.500000,1615.217391,19,47.051958
0.500000,1695.978261,19,47.351880
0.500000,1776.739130,19,47.680216
0.500000,1857.500000,19,48.036932
0.500000,1938.260870,19,48.421997
0.500000,2019.021739,19,48.835378
0.500000,2099.782609,19,49.277042
0.500000,2180.543478,19,49.746958
0.500000,2261.304348,19,50.245093
0.500000,2342.065217,19,50.771416
0.500000,2422.826087,19,51.325894
0.500000,2503.586957,19,51.908495
0.500000,2584.347826,19,52.519188
0.500000,2665.108696,19,53.157941
0.500000,2745.869565,19,53.824722
0.500000,2826.630435,19,54.519499
0.500000,2907.391304,19,55.242241
0.500000,2988.152174,19,55.992916
0.500000,3068.913043,19,56.771492
0.500000,3149.673913,19,57.577938
0.500000,3230.434783,19,58.412224
0.500000,80.760870,20,46.617117
0.500000,161.521739,20,46.363831
0.500000,242.282609,20,46.309243
0.500000,323.043478,20,46.451724
0.500000,403.804348,20,46.789670
0.500000,484.565217,20,47.321500
0.500000,565.326087,20,48.045652
0.500000,646.086957,20,48.960585
0.500000,726.847826,20,50.064780
0.500000,807.608696,20,51.356738
0.500000,888.369565,20,52.834980
0.500000,969.130435,20,54.498044
0.500000,1049.891304,20,56.344490
0.500000,1130.652174,20,58.372896
0.500000,1211.413043,20,60.581857
0.500000,1292.173913,20,62.969988
0.500000,1372.934783,20,65.535921
0.500000,1453.695652,20,68.278305
0.500000,1534.456522,20,71.195807
0.500000,1615.217391,20,74.287109
0.500000,1695.978261,20,77.550912
0.500000,1776.739130,20,80.985931
0.500000,1857.500000,20,84.590899
0.500000,1938.260870,20,88.364564
0.500000,2019.021739,20,92.305688
0.500000,2099.782609,20,96.413049
0.500000,2180.543478,20,100.685442
0.500000,2261.304348,20,105.121672
0.500000,2342.065217,20,109.720564
0.500000,2422.826087,20,114.480952
0.500000,2503.586957,20,119.401687
0.500000,2584.347826,20,124.481633
0.500000,2665.108696,20,129.719667
0.500000,2745.869565,20,135.114679
0.500000,2826.630435,20,140.665574
0.500000,2907.391304,20,146.371267
0.500000,2988.152174,20,152.230687
0.500000,3068.913043,20,158.242776
0.500000,3149.673913,20,164.406487
0.500000,3230.434783,20,170.720785
0.500000,80.760870,21,46.592535
0.500000,161.521739,21,46.361226
0.500000,242.282609,21,46.374267
0.500000,323.043478,21,46.629149
0.500000,403.804348,21,47.123407
0.500000,484.565217,21,47.854617
0.500000,565.326087,21,48.820396
0.500000,646.086957,21,50.018401
0.500000,726.847826,21,51.446327
0.500000,807.608696,21,53.101910
0.500000,888.369565,21,54.982920
0.500000,969.130435,21,57.087167
0.500000,1049.891304,21,59.412493
0.500000,1130.652174,21,61.956776
0.500000,1211.413043,21,64.717930
0.500000,1292.173913,21,67.693900
0.500000,1372.934783,21,70.882663
0.500000,1453.695652,21,74.282231
0.500000,1534.456522,21,77.890644
0.500000,1615.217391,21,81.705973
0.500000,1695.978261,21,85.726320
0.500000,1776.739130,21,89.949815
0.500000,1857.500000,21,94.374617
0.500000,1938.260870,21,98.998913
0.500000,2019.021739,21,103.820917
0.500000,2099.782609,21,108.838870
0.500000,2180.543478,21,114.051038
0.500000,2261.304348,21,119.455715
0.500000,2342.065217,21,125.051218
0.500000,2422.826087,21,130.835889
0.500000,2503.586957,21,136.808095
0.500000,2584.347826,21,142.966226
0.500000,2665.108696,21,149.308695
0.500000,2745.869565,21,155.833938
0.500000,2826.630435,21,162.540412
0.500000,2907.391304,21,169.426599
0.500000,2988.152174,21,176.490998
0.500000,3068.913043,21,183.732132
0.500000,3149.673913,21,191.148544
0.500000,3230.434783,21,198.738796
0.500000,80.760870,22,46.591418
0.500000,161.521739,22,46.438843
0.500000,242.282609,22,46.608401
0.500000,323.043478,22,47.095579
0.500000,403.804348,22,47.895970
0.500000,484.565217,22,49.005272
0.500000,565.326087,22,50.419277
0.500000,646.086957,22,52.133877
0.500000,726.847826,22,54.145055
0.500000,807.608696,22,56.448883
0.500000,888.369565,22,59.041523
0.500000,969.130435,22,61.919217
0.500000,1049.891304,22,65.078294
0.500000,1130.652174,22,68.515157
0.500000,1211.413043,22,72.226290
0.500000,1292.173913,22,76.208250
0.500000,1372.934783,22,80.457666
0.500000,1453.695652,22,84.971238
0.500000,1534.456522,22,89.745734
0.500000,1615.217391,22,94.777990
0.500000,1695.978261,22,100.064903
0.500000,1776.739130,22,105.603436
0.500000,1857.500000,22,111.390610
0.500000,1938.260870,22,117.423507
0.500000,2019.021739,22,123.699267
0.500000,2099.782609,22,130.215084
0.500000,2180.543478,22,136.968207
0.500000,2261.304348,22,143.955940
0.500000,2342.065217,22,151.175635
0.500000,2422.826087,22,158.624696
0.500000,2503.586957,22,166.300577
0.500000,2584.347826,22,174.200778
0.500000,2665.108696,22,182.322846
0.500000,2745.869565,22,190.664372
0.500000,2826.630435,22,199.222992
0.500000,2907.391304,22,207.996385
0.500000,2988.152174,22,216.982272
0.500000,3068.913043,22,226.178412
0.500000,3149.673913,22,235.582608
0.500000,3230.434783,22,245.192698
0.500000,80.760870,23,45.387432
0.500000,161.521739,23,43.827074
0.500000,242.282609,23,42.389132
0.500000,323.043478,23,41.073071
0.500000,403.804348,23,39.878360
0.500000,484.565217,23,38.804472
0.500000,565.326087,23,37.850881
0.500000,646.086957,23,37.017068
0.500000,726.847826,23,36.302517
0.500000,807.608696,23,35.706714
0.500000,888.369565,23,35.229151
0.500000,969.130435,23,34.869323
0.500000,1049.891304,23,34.626727
0.500000,1130.652174,23,34.500865
0.500000,1211.413043,23,34.491242
0.500000,1292.173913,23,34.597368
0.500000,1372.934783,23,34.818754
0.500000,1453.695652,23,35.154916
0.500000,1534.456522,23,35.605372
0.500000,1615.217391,23,36.169646
0.500000,1695.978261,23,36.847262
0.500000,1776.739130,23,37.637751
0.500000,1857.500000,23,38.540643
0.500000,1938.260870,23,39.555474
0.500000,2019.021739,23,40.681783
0.500000,2099.782609,23,41.919112
0.500000,2180.543478,23,43.267005
0.500000,2261.304348,23,44.725011
0.500000,2342.065217,23,46.292680
0.500000,2422.826087,23,47.969567
0.500000,2503.586957,23,49.755228
0.500000,2584.347826,23,51.649225
0.500000,2665.108696,23,53.651119
0.500000,2745.869565,23,55.760476
0.500000,2826.630435,23,57.976867
0.500000,2907.391304,23,60.299862
0.500000,2988.152174,23,62.729035
0.500000,3068.913043,23,65.263966
0.500000,3149.673913,23,67.904233
0.500000,3230.434783,23,70.649419
0.500000,80.760870,24,44.922717
0.500000,161.521739,24,43.007104
0.500000,242.282609,24,41.321918
0.500000,323.043478,24,39.865195
0.500000,403.804348,24,38.635000
0.500000,484.565217,24,37.629424
0.500000,565.326087,24,36.846585
0.500000,646.086957,24,36.284628
0.500000,726.847826,24,35.941722
0.500000,807.608696,24,35.816063
0.500000,888.369565,24,35.905871
0.500000,969.130435,24,36.209389
0.500000,1049.891304,24,36.724885
0.500000,1130.652174,24,37.450650
0.500000,1211.413043,24,38.384997
0.500000,1292.173913,24,39.526264
0.500000,1372.934783,24,40.872808
0.500000,1453.695652,24,42.423010
0.500000,1534.456522,24,44.175269
0.500000,1615.217391,24,46.128008
0.500000,1695.978261,24,48.279670
0.500000,1776.739130,24,50.628716
0.500000,1857.500000,24,53.173629
0.500000,1938.260870,24,55.912910
0.500000,2019.021739,24,58.845079
0.500000,2099.782609,24,61.968676
0.500000,2180.543478,24,65.282259
0.500000,2261.304348,24,68.784401
0.500000,2342.065217,24,72.473698
0.500000,2422.826087,24,76.348760
0.500000,2503.586957,24,80.408213
0.500000,2584.347826,24,84.650703
0.500000,2665.108696,24,89.074892
0.500000,2745.869565,24,93.679455
0.500000,2826.630435,24,98.463087
0.500000,2907.391304,24,103.424496
0.500000,2988.152174,24,108.562408
0.500000,3068.913043,24,113.875561
0.500000,3149.673913,24,119.362710
0.500000,3230.434783,24,125.022624
0.500000,80.760870,25,44.716690
0.500000,161.521739,25,42.703562
0.500000,242.282609,25,41.027042
0.500000,323.043478,25,39.682903
0.500000,403.804348,25,38.667004
0.500000,484.565217,25,37.975287
0.500000,565.326087,25,37.603782
0.500000,646.086957,25,37.548595
0.500000,726.847826,25,37.805912
0.500000,807.608696,25,38.371995
0.500000,888.369565,25,39.243181
0.500000,969.130435,25,40.415877
0.500000,1049.891304,25,41.886562
0.500000,1130.652174,25,43.651780
0.500000,1211.413043,25,45.708145
0.500000,1292.173913,25,48.052333
0.500000,1372.934783,25,50.681084
0.500000,1453.695652,25,53.591198
0.500000,1534.456522,25,56.779535
0.500000,1615.217391,25,60.243014
0.500000,1695.978261,25,63.978609
0.500000,1776.739130,25,67.983350
0.500000,1857.500000,25,72.254320
0.500000,1938.260870,25,76.788656
0.500000,2019.021739,25,81.583543
0.500000,2099.782609,25,86.636219
0.500000,2180.543478,25,91.943969
0.500000,2261.304348,25,97.504125
0.500000,2342.065217,25,103.314065
0.500000,2422.826087,25,109.371214
0.500000,2503.586957,25,115.673039
0.500000,2584.347826,25,122.217050
0.500000,2665.108696,25,129.000801
0.500000,2745.869565,25,136.021886
0.500000,2826.630435,25,143.277937
0.500000,2907.391304,25,150.766627
0.500000,2988.152174,25,158.485668
0.500000,3068.913043,25,166.432807
0.500000,3149.673913,25,174.605829
0.500000,3230.434783,25,183.002556
0.500000,80.760870,26,42.916890
0.500000,161.521739,26,39.067805
0.500000,242.282609,26,35.520218
0.500000,323.043478,26,32.270913
0.500000,403.804348,26,29.316732
0.500000,484.565217,26,26.654572
0.500000,565.326087,26,24.281383
0.500000,646.086957,26,22.194168
0.500000,726.847826,26,20.389982
0.500000,807.608696,26,18.865930
0.500000,888.369565,26,17.619166
0.500000,969.130435,26,16.646892
0.500000,1049.891304,26,15.946357
0.500000,1130.652174,26,15.514854
0.500000,1211.413043,26,15.349723
0.500000,1292.173913,26,15.448345
0.500000,1372.934783,26,15.808147
0.500000,1453.695652,26,16.426593
0.500000,1534.456522,26,17.301193
0.500000,1615.217391,26,18.429493
0.500000,1695.978261,26,19.809079
0.500000,1776.739130,26,21.437574
0.500000,1857.500000,26,23.312641
0.500000,1938.260870,26,25.431977
0.500000,2019.021739,26,27.793314
0.500000,2099.782609,26,30.394422
0.500000,2180.543478,26,33.233103
0.500000,2261.304348,26,36.307191
0.500000,2342.065217,26,39.614555
0.500000,2422.826087,26,43.153095
0.500000,2503.586957,26,46.920743
0.500000,2584.347826,26,50.915461
0.500000,2665.108696,26,55.135241
0.500000,2745.869565,26,59.578105
0.500000,2826.630435,26,64.242103
0.500000,2907.391304,26,69.125314
0.500000,2988.152174,26,74.225843
0.500000,3068.913043,26,79.541825
0.500000,3149.673913,26,85.071420
0.500000,3230.434783,26,90.812813
0.500000,80.760870,27,42.703329
0.500000,161.521739,27,38.678796
0.500000,242.282609,27,34.993046
0.500000,323.043478,27,31.642055
0.500000,403.804348,27,28.621881
0.500000,484.565217,27,25.928656
0.500000,565.326087,27,23.558589
0.500000,646.086957,27,21.507960
0.500000,726.847826,27,19.773121
0.500000,807.608696,27,18.350493
0.500000,888.369565,27,17.236561
0.500000,969.130435,27,16.427881
0.500000,1049.891304,27,15.921067
0.500000,1130.652174,27,15.712799
0.500000,1211.413043,27,15.799816
0.500000,1292.173913,27,16.178915
0.500000,1372.934783,27,16.846951
0.500000,1453.695652,27,17.800837
0.500000,1534.456522,27,19.037538
0.500000,1615.217391,27,20.554074
0.500000,1695.978261,27,22.347515
0.500000,1776.739130,27,24.414983
0.500000,1857.500000,27,26.753651
0.500000,1938.260870,27,29.360737
0.500000,2019.021739,27,32.233508
0.500000,2099.782609,27,35.369279
0.500000,2180.543478,27,38.765405
0.500000,2261.304348,27,42.419291
0.500000,2342.065217,27,46.328379
0.500000,2422.826087,27,50.490157
0.500000,2503.586957,27,54.902153
0.500000,2584.347826,27,59.561934
0.500000,2665.108696,27,64.467107
0.500000,2745.869565,27,69.615317
0.500000,2826.630435,27,75.004247
0.500000,2907.391304,27,80.631616
0.500000,2988.152174,27,86.495179
0.500000,3068.913043,27,92.592725
0.500000,3149.673913,27,98.922079
0.500000,3230.434783,27,105.481098
0.500000,80.760870,28,41.940707
0.500000,161.521739,28,37.301786
0.500000,242.282609,28,33.145422
0.500000,323.043478,28,29.463298
0.500000,403.804348,28,26.247333
0.500000,484.565217,28,23.489673
0.500000,565.326087,28,21.182683
0.500000,646.086957,28,19.318937
0.500000,726.847826,28,17.891210
0.500000,807.608696,28,16.892472
0.500000,888.369565,28,16.315881
0.500000,969.130435,28,16.154772
0.500000,1049.891304,28,16.402655
0.500000,1130.652174,28,17.053209
0.500000,1211.413043,28,18.100271
0.500000,1292.173913,28,19.537837
0.500000,1372.934783,28,21.360049
0.500000,1453.695652,28,23.561198
0.500000,1534.456522,28,26.135712
0.500000,1615.217391,28,29.078155
0.500000,1695.978261,28,32.383223
0.500000,1776.739130,28,36.045736
0.500000,1857.500000,28,40.060637
0.500000,1938.260870,28,44.422989
0.500000,2019.021739,28,49.127966
0.500000,2099.782609,28,54.170855
0.500000,2180.543478,28,59.547048
0.500000,2261.304348,28,65.252045
0.500000,2342.065217,28,71.281440
0.500000,2422.826087,28,77.630930
0.500000,2503.586957,28,84.296305
0.500000,2584.347826,28,91.273443
0.500000,2665.108696,28,98.558317
0.500000,2745.869565,28,106.146980
0.500000,2826.630435,28,114.035572
0.500000,2907.391304,28,122.220313
0.500000,2988.152174,28,130.697503
0.500000,3068.913043,28,139.463517
0.500000,3149.673913,28,148.514804
0.500000,3230.434783,28,157.847887
0.500000,80.760870,29,41.392139
0.500000,161.521739,29,36.321342
0.500000,242.282609,29,31.845202
0.500000,323.043478,29,27.951032
0.500000,403.804348,29,24.626589
0.500000,484.565217,29,21.860055
0.500000,565.326087,29,19.640014
0.500000,646.086957,29,17.955436
0.500000,726.847826,29,16.795654
0.500000,807.608696,29,16.150354
0.500000,888.369565,29,16.009553
0.500000,969.130435,29,16.363590
0.500000,1049.891304,29,17.203105
0.500000,1130.652174,29,18.519033
0.500000,1211.413043,29,20.302584
0.500000,1292.173913,29,22.545239
0.500000,1372.934783,29,25.238732
0.500000,1453.695652,29,28.375044
0.500000,1534.456522,29,31.946389
0.500000,1615.217391,29,35.945209
0.500000,1695.978261,29,40.364160
0.500000,1776.739130,29,45.196109
0.500000,1857.500000,29,50.434120
0.500000,1938.260870,29,56.071450
0.500000,2019.021739,29,62.101541
0.500000,2099.782609,29,68.518012
0.500000,2180.543478,29,75.314655
0.500000,2261.304348,29,82.485424
0.500000,2342.065217,29,90.024433
0.500000,2422.826087,29,97.925948
0.500000,2503.586957,29,106.184384
0.500000,2584.347826,29,114.794296
0.500000,2665.108696,29,123.750378
0.500000,2745.869565,29,133.047456
0.500000,2826.630435,29,142.680482
0.500000,2907.391304,29,152.644532
0.500000,2988.152174,29,162.934804
0.500000,3068.913043,29,173.546607
0.500000,3149.673913,29,184.475363
0.500000,3230.434783,29,195.716604
0.500000,80.760870,30,41.096916
0.500000,161.521739,30,35.803541
0.500000,242.282609,30,31.174361
0.500000,323.043478,30,27.193758
0.500000,403.804348,30,23.846711
0.500000,484.565217,30,21.118773
0.500000,565.326087,30,18.996038
0.500000,646.086957,30,17.465113
0.500000,726.847826,30,16.513090
0.500000,807.608696,30,16.127525
0.500000,888.369565,30,16.296413
0.500000,969.130435,30,17.008168
0.500000,1049.891304,30,18.251601
0.500000,1130.652174,30,20.015903
0.500000,1211.413043,30,22.290625
0.500000,1292.173913,30,25.065665
0.500000,1372.934783,30,28.331248
0.500000,1453.695652,30,32.077913
0.500000,1534.456522,30,36.296502
0.500000,1615.217391,30,40.978141
0.500000,1695.978261,30,46.114233
0.500000,1776.739130,30,51.696441
0.500000,1857.500000,30,57.716682
0.500000,1938.260870,30,64.167114
0.500000,2019.021739,30,71.040126
0.500000,2099.782609,30,78.328329
0.500000,2180.543478,30,86.024547
0.500000,2261.304348,30,94.121807
0.500000,2342.065217,30,102.613334
0.500000,2422.826087,30,111.492542
0.500000,2503.586957,30,120.753024
0.500000,2584.347826,30,130.388550
0.500000,2665.108696,30,140.393058
0.500000,2745.869565,30,150.760645
0.500000,2826.630435,30,161.485566
0.500000,2907.391304,30,172.562225
0.500000,2988.152174,30,183.985171
0.500000,3068.913043,30,195.749093
0.500000,3149.673913,30,207.848813
0.500000,3230.434783,30,220.279284
0.500000,80.760870,31,40.845592
0.500000,161.521739,31,35.435487
0.500000,242.282609,31,30.816869
0.500000,323.043478,31,26.967290
0.500000,403.804348,31,23.865342
0.500000,484.565217,31,21.490594
0.500000,565.326087,31,19.823528
0.500000,646.086957,31,18.845486
0.500000,726.847826,31,18.538613
0.500000,807.608696,31,18.885816
0.500000,888.369565,31,19.870711
0.500000,969.130435,31,21.477593
0.500000,1049.891304,31,23.691386
0.500000,1130.652174,31,26.497616
0.500000,1211.413043,31,29.882377
0.500000,1292.173913,31,33.832297
0.500000,1372.934783,31,38.334512
0.500000,1453.695652,31,43.376638
0.500000,1534.456522,31,48.946750
0.500000,1615.217391,31,55.033354
0.500000,1695.978261,31,61.625367
0.500000,1776.739130,31,68.712097
0.500000,1857.500000,31,76.283227
0.500000,1938.260870,31,84.328789
0.500000,2019.021739,31,92.839156
0.500000,2099.782609,31,101.805022
0.500000,2180.543478,31,111.217387
0.500000,2261.304348,31,121.067544
0.500000,2342.065217,31,131.347066
0.500000,2422.826087,31,142.047792
0.500000,2503.586957,31,153.161817
0.500000,2584.347826,31,164.681482
0.500000,2665.108696,31,176.599360
0.500000,2745.869565,31,188.908249
0.500000,2826.630435,31,201.601161
0.500000,2907.391304,31,214.671314
0.500000,2988.152174,31,228.112125
0.500000,3068.913043,31,241.917199
0.500000,3149.673913,31,256.080322
0.500000,3230.434783,31,270.595459
0.500000,80.760870,32,40.800541
